userid	timestamp	artid	artname	traid	traname
user_000705	2009-03-02T05:28:57Z	7bd9e20e-74b9-446a-a2ed-a223f82a36e7	Cyndi Lauper	5b20a7d0-adce-461b-852b-1e622bb25b2a	Time After Time
user_000705	2009-03-02T05:21:49Z	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	U2	c40992e4-cd3b-4ff3-98d6-fffb0c236a5c	A Sort Of Homecoming
user_000705	2009-03-02T05:16:52Z	c7020c6d-cae9-4db3-92a7-e5c561cbad50	Keane	dd7ff71a-c84a-42a3-ba27-98a7de08770e	Somewhere Only We Know
user_000705	2009-03-02T05:10:56Z	4bdcee62-4902-4773-8cd1-e252e2e31225	Alanis Morissette	7c81b88a-6885-4379-a85b-f47167d8e9dd	Uninvited
user_000705	2009-03-02T05:02:06Z	401c3991-b76b-499d-8082-9f2df958ef78	Phil Collins	856d7db0-dabc-427b-b718-af663f552c23	Another Day In Paradise
user_000705	2009-03-02T04:52:33Z	fa7b9055-3703-473a-8a09-adf2fe031a24	Cake	72dcc25a-5dc6-4135-9424-41f2320d5a95	Short Skirt, Long Jacket
user_000705	2009-03-02T04:45:30Z	7b7b1e6f-e73e-41a0-9d72-8f0b30c6992d	Chumbawamba	7c36b9b0-d6fc-49c0-b02d-b58d7aea2a40	Tubthumping
user_000705	2009-03-02T04:42:03Z	0b76f632-25fa-4681-9862-86499c28afd3	Finger Eleven	57ddb1c0-6e7a-49cd-9e92-059286f1c9be	Paralyzer
user_000705	2009-03-01T06:26:43Z	e0bba708-bdd3-478d-84ea-c706413bedab	A. R. Rahman	c76387d8-f601-4e8a-ae90-3b655e1821d1	Arziyan
user_000705	2009-03-01T06:23:07Z	e0bba708-bdd3-478d-84ea-c706413bedab	A. R. Rahman		Delhi 6
user_000705	2009-03-01T06:16:16Z	e0bba708-bdd3-478d-84ea-c706413bedab	A. R. Rahman	7ca76a24-313a-4936-b0db-abc556ce4646	Rehna Tu
user_000705	2009-03-01T06:10:23Z	e0bba708-bdd3-478d-84ea-c706413bedab	A. R. Rahman	2016faa5-861e-4f6b-9bef-5696eae3aa97	Hey Kaala Bandar
user_000705	2009-03-01T06:06:14Z	e0bba708-bdd3-478d-84ea-c706413bedab	A. R. Rahman	30e1837f-5b7c-4cfa-afef-a43f336ce504	Genda Phool
user_000705	2009-03-01T05:57:16Z	e0bba708-bdd3-478d-84ea-c706413bedab	A. R. Rahman	c76387d8-f601-4e8a-ae90-3b655e1821d1	Arziyan
user_000705	2009-03-01T05:53:40Z	e0bba708-bdd3-478d-84ea-c706413bedab	A. R. Rahman		Delhi 6
user_000705	2009-03-01T05:46:49Z	e0bba708-bdd3-478d-84ea-c706413bedab	A. R. Rahman	7ca76a24-313a-4936-b0db-abc556ce4646	Rehna Tu
user_000705	2009-02-28T16:28:46Z	0e9a0a9d-8d0e-4ea3-947e-a8f4a81cd904	T2	b0942a01-dfa4-4f50-aaef-10761ba21eff	Morning
user_000705	2009-02-28T16:20:13Z	0e9a0a9d-8d0e-4ea3-947e-a8f4a81cd904	T2	b84d180c-940b-4a72-b564-6632fb2bd312	No More White Horses
user_000705	2009-02-28T16:14:24Z	0e9a0a9d-8d0e-4ea3-947e-a8f4a81cd904	T2	5d839223-9740-4d3c-b8d7-5c364ed06dbe	J.L.T.
user_000705	2009-02-28T16:05:52Z	0e9a0a9d-8d0e-4ea3-947e-a8f4a81cd904	T2	c6cde70e-2f70-4c33-9700-eeb1f6880b2c	In Circles
user_000705	2009-02-28T06:39:18Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	a594b2c7-5e4f-4e81-9cda-91bab05da25e	Tiny Vessels
user_000705	2009-02-28T06:37:06Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	59403f9d-722a-48c3-aedb-6c1bb6102668	The Sound Of Settling
user_000705	2009-02-28T06:32:54Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	143b3d2e-82d6-4fbc-afd4-5ac8b8e2ffe6	Expo '86
user_000705	2009-02-28T06:29:15Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	6c077d47-09ae-4059-b025-d48f48710f92	Title And Registration
user_000705	2009-02-28T06:03:54Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	9472186f-ec6d-48d1-9a47-4bc6e922cffe	Transatlanticism
user_000705	2009-02-28T05:48:44Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	7cfc403d-18e7-4b8e-b0c4-1864ca393fbb	Fake Frowns
user_000705	2009-02-28T05:43:49Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	34a2d7ad-6b3a-4cfc-b4ca-edfc55a6685b	Amputations
user_000705	2009-02-28T05:40:07Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	99db2ed6-4493-481c-ac20-54ad323cb04b	The Face That Launched 1000 Shits
user_000705	2009-02-28T05:36:29Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	269084ba-3065-4b43-a733-f491e618b26a	Sleep Spent
user_000705	2009-02-28T05:32:40Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	96fac269-5308-4aee-827f-d01a66674694	Pictures In An Exhibition
user_000705	2009-02-28T05:28:20Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	c29440d9-03e6-4e18-91d6-ef8bf1e1ca32	Your Bruise
user_000705	2009-02-27T21:01:34Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	ed55b695-976e-4898-8fde-51a8e3b0e262	Champagne From A Paper Cup
user_000705	2009-02-27T20:57:33Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	c5238d6d-9b04-496c-8674-4ea7a07aecd6	President Of What?
user_000705	2009-02-27T20:52:59Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	bf59dfef-03a8-4270-9456-50df79da56c2	Bend To Squares
user_000705	2009-02-27T20:49:17Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	2aed99a0-2ac9-4825-90ea-7d7ad85bc65c	Stable Song
user_000705	2009-02-27T20:44:45Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	3bcd1d78-be4a-4730-ac78-fccf53eddd50	Brothers On A Hotel Bed
user_000705	2009-02-27T20:38:25Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	e955d818-82db-4f42-a7c3-b1e5bd0b35b2	What Sarah Said
user_000705	2009-02-27T20:30:53Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	276ccc59-119f-4e61-90e8-be32ab4f79fa	Crooked Teeth
user_000705	2009-02-27T20:27:41Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	10e70c5b-3e8d-4c49-b3fa-2f404e0dc834	Someday You Will Be Loved
user_000705	2009-02-27T20:24:01Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	574e407c-ad6e-446c-b87f-4b781569fccd	Your Heart Is An Empty Room
user_000705	2009-02-27T20:20:51Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	a5741d3d-c925-4070-8a83-910d23eb33d4	I Will Follow You Into The Dark
user_000705	2009-02-27T20:15:42Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	cd7b8819-2854-4459-a23d-ba3bf08d1b13	Different Names For The Same Thing
user_000705	2009-02-27T20:12:28Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	9bc0265b-e35f-4d23-8a14-3f6fe8051522	Summer Skin
user_000705	2009-02-27T20:08:37Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	4e17b118-70a6-4c1f-b326-b4ce91fd3fad	Soul Meets Body
user_000705	2009-02-27T20:04:25Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	de0235f3-b988-4d7a-8629-87f5736aec6d	Marching Bands Of Manhattan
user_000705	2009-02-27T20:00:49Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	a9f6ea4c-06a9-46a4-9a67-667617b0fe6a	A Lack Of Color
user_000705	2009-02-27T19:55:16Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	70cf7264-1053-4afc-ace8-81cd24cc6391	We Looked Like Giants
user_000705	2009-02-27T19:52:20Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	e2a42ced-3f08-4012-ad7c-8c215da8a2a1	Death Of An Interior Decorator
user_000705	2009-02-27T19:48:38Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	6dfcacb8-f767-43af-9645-9c9dd39eeb44	Passenger Seat
user_000705	2009-02-27T19:40:43Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	9472186f-ec6d-48d1-9a47-4bc6e922cffe	Transatlanticism
user_000705	2009-02-27T19:38:32Z		Muriel Anderson & Jean-Felix Lalanne		El Noi De La Mare
user_000705	2009-02-27T19:32:32Z	7bc8dd01-35ea-4b18-a64d-3a364dc76a52	Paco De Lucía	8f9797b2-99ac-41d7-a3f7-83f0068ebb37	Entre Dos Aguas
user_000705	2009-02-27T19:29:26Z	0c189c4e-e0a9-4689-8199-71eac5493f68	Juan Serrano	a016520a-9f75-4f07-b422-8c3a37f41943	Gorrion
user_000705	2009-02-27T19:27:03Z	c62d7b3f-74a7-407b-88da-8738ad2648c8	Giulia Y Los Tellarini	be0e7f81-08ca-446d-851e-30e2429eba50	Barcelona
user_000705	2009-02-27T19:23:27Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	a9f6ea4c-06a9-46a4-9a67-667617b0fe6a	A Lack Of Color
user_000705	2009-02-27T19:17:54Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	70cf7264-1053-4afc-ace8-81cd24cc6391	We Looked Like Giants
user_000705	2009-02-27T19:14:58Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	e2a42ced-3f08-4012-ad7c-8c215da8a2a1	Death Of An Interior Decorator
user_000705	2009-02-27T19:11:16Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	6dfcacb8-f767-43af-9645-9c9dd39eeb44	Passenger Seat
user_000705	2009-02-27T19:03:21Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	9472186f-ec6d-48d1-9a47-4bc6e922cffe	Transatlanticism
user_000705	2009-02-27T18:58:59Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	a594b2c7-5e4f-4e81-9cda-91bab05da25e	Tiny Vessels
user_000705	2009-02-27T18:56:47Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	59403f9d-722a-48c3-aedb-6c1bb6102668	The Sound Of Settling
user_000705	2009-02-27T18:52:36Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	143b3d2e-82d6-4fbc-afd4-5ac8b8e2ffe6	Expo '86
user_000705	2009-02-27T18:48:56Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	6c077d47-09ae-4059-b025-d48f48710f92	Title And Registration
user_000705	2009-02-27T18:45:26Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	60d3363b-7cc4-4675-a85b-692683054ff2	Lightness
user_000705	2009-02-27T18:41:20Z	0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	Death Cab For Cutie	2aefb5c8-f137-4289-b9f9-e78d23695468	The New Year
user_000705	2009-02-27T17:42:10Z		Andrea Bocelli;Kenny G		Mi Manchi
user_000705	2009-02-27T17:42:10Z		Andrea Bocelli;Mario Reyes		Jurame
user_000705	2009-02-27T17:38:35Z		Andrea Bocelli;Christina Aquilera		Somos Novios (It'S Impossible)
user_000705	2009-02-27T17:38:35Z		Andrea Bocelli;Kenny G		Mi Manchi
user_000705	2009-02-27T17:34:13Z		Andrea Bocelli;Christina Aquilera		Somos Novios (It'S Impossible)
user_000705	2009-02-27T17:34:13Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	743fafc9-b7b6-4599-a86a-6fe3cd65c6ee	Ama Credi E Vai (Because We Believe)
user_000705	2009-02-27T17:29:31Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	743fafc9-b7b6-4599-a86a-6fe3cd65c6ee	Ama Credi E Vai (Because We Believe)
user_000705	2009-02-27T17:29:30Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	45abe8a6-d873-4f77-852f-d33f93cd1947	Because We Believe
user_000705	2009-02-27T17:24:53Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	45abe8a6-d873-4f77-852f-d33f93cd1947	Because We Believe
user_000705	2009-02-27T17:24:53Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	5594d7a8-6042-4a02-b9da-5c067051d554	Can'T Help Falling In Love
user_000705	2009-02-27T17:21:28Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	5594d7a8-6042-4a02-b9da-5c067051d554	Can'T Help Falling In Love
user_000705	2009-02-27T17:21:27Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	e8ee3519-b04f-47f1-bbea-519e676f78d1	Cuando Me Enamoro (Quando M'Innamoro)
user_000705	2009-02-27T17:17:31Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	da3cfa1c-64cc-4399-b05b-004a23a40136	L'Appuntamento (Sentado A'Beira Do Caminho)
user_000705	2009-02-27T17:17:31Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	e8ee3519-b04f-47f1-bbea-519e676f78d1	Cuando Me Enamoro (Quando M'Innamoro)
user_000705	2009-02-27T17:13:23Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	da3cfa1c-64cc-4399-b05b-004a23a40136	L'Appuntamento (Sentado A'Beira Do Caminho)
user_000705	2009-02-27T17:13:22Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	aad003d8-b871-4e12-aacb-a5c7eda527d0	Pero Te Extraño
user_000705	2009-02-27T17:09:15Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	39508f14-3b71-4636-9739-76d311a426b8	Solamente Una Vez
user_000705	2009-02-27T17:09:15Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	aad003d8-b871-4e12-aacb-a5c7eda527d0	Pero Te Extraño
user_000705	2009-02-27T17:05:46Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	39508f14-3b71-4636-9739-76d311a426b8	Solamente Una Vez
user_000705	2009-02-27T17:01:45Z	c5a0a216-c33c-42dc-92b8-4b60236f8dad	Andrea Bocelli	7417595c-8a6f-4fd4-9c1e-297fdfd5e347	Besame Mucho
user_000705	2009-02-27T16:58:10Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	755b3b8a-ad62-4e68-96d3-0090f5496caf	Where Do The Children Play
user_000705	2009-02-27T16:54:16Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	2b32d576-11fe-4ac0-a60d-055aabc79c5f	Wild World
user_000705	2009-02-27T16:54:16Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	755b3b8a-ad62-4e68-96d3-0090f5496caf	Where Do The Children Play
user_000705	2009-02-27T16:50:56Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	2b32d576-11fe-4ac0-a60d-055aabc79c5f	Wild World
user_000705	2009-02-27T16:50:56Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	81dd6405-833d-414c-b332-f3216130b666	Tuesday'S Dead
user_000705	2009-02-27T16:47:18Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	493bce9b-e654-4c05-934e-5301b9707904	Lady D'Arbanville
user_000705	2009-02-27T16:47:18Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	81dd6405-833d-414c-b332-f3216130b666	Tuesday'S Dead
user_000705	2009-02-27T16:43:35Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	493bce9b-e654-4c05-934e-5301b9707904	Lady D'Arbanville
user_000705	2009-02-27T16:17:43Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	755b3b8a-ad62-4e68-96d3-0090f5496caf	Where Do The Children Play
user_000705	2009-02-27T16:14:23Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	2b32d576-11fe-4ac0-a60d-055aabc79c5f	Wild World
user_000705	2009-02-27T16:10:46Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	81dd6405-833d-414c-b332-f3216130b666	Tuesday'S Dead
user_000705	2009-02-27T16:07:02Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	493bce9b-e654-4c05-934e-5301b9707904	Lady D'Arbanville
user_000705	2009-02-27T16:07:02Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	b90d39f0-eba1-4fd9-a91d-15fb44a11008	The First Cut Is The Deepest
user_000705	2009-02-27T16:04:01Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	b8c145f9-15a4-4e5c-9f71-5b880ac1312f	Oh Very Young
user_000705	2009-02-27T16:04:01Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	b90d39f0-eba1-4fd9-a91d-15fb44a11008	The First Cut Is The Deepest
user_000705	2009-02-27T16:01:26Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	970a5f5a-e9a2-4495-abb6-bcdb7af7ef0c	Rubylove
user_000705	2009-02-27T16:01:26Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	b8c145f9-15a4-4e5c-9f71-5b880ac1312f	Oh Very Young
user_000705	2009-02-27T15:58:50Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	970a5f5a-e9a2-4495-abb6-bcdb7af7ef0c	Rubylove
user_000705	2009-02-27T15:58:49Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	f0a89f78-8366-4a85-8cde-df4bda71f00a	Morning Has Broken
user_000705	2009-02-27T15:55:30Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	2da8de9e-e7ef-4c1c-bfa7-f2beb5ea5fce	Moonshadow
user_000705	2009-02-27T15:55:30Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	f0a89f78-8366-4a85-8cde-df4bda71f00a	Morning Has Broken
user_000705	2009-02-27T15:52:40Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	2da8de9e-e7ef-4c1c-bfa7-f2beb5ea5fce	Moonshadow
user_000705	2009-02-27T15:52:40Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	5fc2e5b3-2ce2-4db5-939f-ec3ecc32ce26	Matthew And Son
user_000705	2009-02-27T15:49:58Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	5fc2e5b3-2ce2-4db5-939f-ec3ecc32ce26	Matthew And Son
user_000705	2009-02-27T15:49:58Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	606c9137-7e24-4df9-b0b8-6ecf30a48010	Father And Son
user_000705	2009-02-27T15:46:17Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	606c9137-7e24-4df9-b0b8-6ecf30a48010	Father And Son
user_000705	2009-02-27T15:46:17Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	e96ac616-031d-4c6e-9658-24cd9c6bfd69	Can'T Keep It In
user_000705	2009-02-27T15:43:17Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	522e9d02-1731-4845-87a4-5b236c64420e	Hard Headed Woman
user_000705	2009-02-27T15:43:17Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	e96ac616-031d-4c6e-9658-24cd9c6bfd69	Can'T Keep It In
user_000705	2009-02-27T15:39:28Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	522e9d02-1731-4845-87a4-5b236c64420e	Hard Headed Woman
user_000705	2009-02-27T15:39:28Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	ce2a74d7-2bc7-4c9f-ba3e-36d469738e0c	(Remember The Days Of The) Old School Yard
user_000705	2009-02-27T15:36:44Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	ce2a74d7-2bc7-4c9f-ba3e-36d469738e0c	(Remember The Days Of The) Old School Yard
user_000705	2009-02-27T15:36:43Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	13da830c-9138-4fca-ad76-247976ce5379	I Love My Dog
user_000705	2009-02-27T15:34:25Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	13da830c-9138-4fca-ad76-247976ce5379	I Love My Dog
user_000705	2009-02-27T15:34:24Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	73074c49-bd8d-4eb5-bc72-430a7058657e	Another Saturday Night
user_000705	2009-02-27T15:31:55Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	73074c49-bd8d-4eb5-bc72-430a7058657e	Another Saturday Night
user_000705	2009-02-27T15:31:55Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	ea1d5507-69fd-42fd-acf2-fc4e0376d04a	Sad Lisa
user_000705	2009-02-27T15:28:12Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	ea1d5507-69fd-42fd-acf2-fc4e0376d04a	Sad Lisa
user_000705	2009-02-27T15:22:42Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	ea1d5507-69fd-42fd-acf2-fc4e0376d04a	Sad Lisa
user_000705	2009-02-27T15:20:12Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	73074c49-bd8d-4eb5-bc72-430a7058657e	Another Saturday Night
user_000705	2009-02-27T15:17:22Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	2da8de9e-e7ef-4c1c-bfa7-f2beb5ea5fce	Moonshadow
user_000705	2009-02-27T15:14:22Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	e96ac616-031d-4c6e-9658-24cd9c6bfd69	Can'T Keep It In
user_000705	2009-02-27T15:11:47Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	b8c145f9-15a4-4e5c-9f71-5b880ac1312f	Oh Very Young
user_000705	2009-02-27T15:09:11Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	970a5f5a-e9a2-4495-abb6-bcdb7af7ef0c	Rubylove
user_000705	2009-02-27T15:05:34Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	81dd6405-833d-414c-b332-f3216130b666	Tuesday'S Dead
user_000705	2009-02-27T15:01:40Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	755b3b8a-ad62-4e68-96d3-0090f5496caf	Where Do The Children Play
user_000705	2009-02-27T15:01:39Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	adb8fc1f-3a3d-4408-9c0e-52b8ffddb116	Peace Train
user_000705	2009-02-27T14:57:33Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	adb8fc1f-3a3d-4408-9c0e-52b8ffddb116	Peace Train
user_000705	2009-02-27T13:00:58Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	b8c145f9-15a4-4e5c-9f71-5b880ac1312f	Oh Very Young
user_000705	2009-02-27T12:58:24Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	b90d39f0-eba1-4fd9-a91d-15fb44a11008	The First Cut Is The Deepest
user_000705	2009-02-27T12:55:22Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	493bce9b-e654-4c05-934e-5301b9707904	Lady D'Arbanville
user_000705	2009-02-27T12:51:39Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	81dd6405-833d-414c-b332-f3216130b666	Tuesday'S Dead
user_000705	2009-02-27T12:48:02Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	2b32d576-11fe-4ac0-a60d-055aabc79c5f	Wild World
user_000705	2009-02-27T12:44:41Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	755b3b8a-ad62-4e68-96d3-0090f5496caf	Where Do The Children Play
user_000705	2009-02-27T12:40:44Z	72c536dc-7137-4477-a521-567eeb840fa8	Bob Dylan	02a7d890-58a2-433e-b2bb-22aaf570bff3	Leopard-Skin Pill-Box Hat
user_000705	2009-02-27T11:19:06Z	39c2a93d-9afa-4a22-9bba-c087ab056e1c	Jefferson Airplane	289adf80-7be6-415f-a0f7-78e6f660aab0	Lather
user_000705	2009-02-27T11:17:10Z	39c2a93d-9afa-4a22-9bba-c087ab056e1c	Jefferson Airplane	c5baaa7c-a58b-4451-b06a-affb182e53ea	Embryonic Journey
user_000705	2009-02-27T11:14:35Z	39c2a93d-9afa-4a22-9bba-c087ab056e1c	Jefferson Airplane	111347c5-4e1a-4af4-9760-d6fc0b0dbf98	White Rabbit
user_000705	2009-02-27T11:11:35Z	39c2a93d-9afa-4a22-9bba-c087ab056e1c	Jefferson Airplane	88ac30e6-ad69-42c8-847f-60a9941330df	Somebody To Love
user_000705	2009-02-27T10:30:14Z	614e3804-7d34-41ba-857f-811bad7c2b7a	Dire Straits	7c5a7689-788a-425d-98a5-49787f81c564	Your Latest Trick (Live)
user_000705	2009-02-27T10:24:43Z	a0327dc2-dc76-44d5-aec6-47cd2dff1469	Counting Crows	8a985621-c0ce-4aca-ad24-0486bfc740a8	Another Horsedreamer'S Blues
user_000705	2009-02-27T09:57:44Z	0c189c4e-e0a9-4689-8199-71eac5493f68	Juan Serrano	bd5a2e9b-f1ee-4a1d-a915-4c608df444f0	Entre Olas
user_000705	2009-02-27T09:53:14Z		Biel Ballester Trio, Graci Pedro, Leo Hipaucha		Your Shining Eyes
user_000705	2009-02-27T09:45:23Z	4e17d446-da05-4e34-ace8-7b9b6ec010e9	Juan Quesada	d26864ff-cc70-4ef4-8111-6f110cd217e1	Asturias
user_000705	2009-02-27T09:40:15Z	7c5b2903-38cb-48f4-a0e2-2392f0f41f2c	The Stephane Wrembel Trio	2ae705d1-1e2c-4e48-b21c-17799023e1b2	Big Brother
user_000705	2009-02-27T09:37:01Z		Biel Ballester Trio, Graci Pedro, Leo Hipaucha		When I Was A Boy
user_000705	2009-02-27T09:34:46Z	c62d7b3f-74a7-407b-88da-8738ad2648c8	Giulia Y Los Tellarini	bb5d0a49-1bf5-43fd-8d3e-9153ba5f9f62	La Ley Del Retiro
user_000705	2009-02-27T09:32:52Z	fd770897-7160-4676-9aa5-a335d0b31530	Emilio De Benito	8e824adb-76ea-4f6a-a6bb-ff52e96c46d1	Granada
